"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","EVAP","MNPN","MXPN","PRCP","TAVG","TMAX","TMIN","TOBS"
"US1TXBXR011","HILL COUNTRY VILLAGE 1.2 SE, TX US","29.572784","-98.477463","275.2","2007-10-15",,,,"0.00",,,,
"US1TXBXR011","HILL COUNTRY VILLAGE 1.2 SE, TX US","29.572784","-98.477463","275.2","2007-10-16",,,,"0.04",,,,
"US1TXBXR011","HILL COUNTRY VILLAGE 1.2 SE, TX US","29.572784","-98.477463","275.2","2007-10-17",,,,"0.00",,,,
"US1TXBXR011","HILL COUNTRY VILLAGE 1.2 SE, TX US","29.572784","-98.477463","275.2","2007-10-18",,,,"0.00",,,,
"US1TXBXR011","HILL COUNTRY VILLAGE 1.2 SE, TX US","29.572784","-98.477463","275.2","2007-10-19",,,,"0.00",,,,
"US1TXBXR011","HILL COUNTRY VILLAGE 1.2 SE, TX US","29.572784","-98.477463","275.2","2007-10-20",,,,"0.00",,,,
"US1TXBXR011","HILL COUNTRY VILLAGE 1.2 SE, TX US","29.572784","-98.477463","275.2","2007-10-21",,,,"0.00",,,,
"US1TXBXR011","HILL COUNTRY VILLAGE 1.2 SE, TX US","29.572784","-98.477463","275.2","2007-10-22",,,,"0.58",,,,
"US1TXBXR011","HILL COUNTRY VILLAGE 1.2 SE, TX US","29.572784","-98.477463","275.2","2007-10-23",,,,"0.01",,,,
"US1TXBXR011","HILL COUNTRY VILLAGE 1.2 SE, TX US","29.572784","-98.477463","275.2","2007-10-24",,,,"0.00",,,,
"US1TXBXR011","HILL COUNTRY VILLAGE 1.2 SE, TX US","29.572784","-98.477463","275.2","2007-10-25",,,,"0.00",,,,
"US1TXBXR011","HILL COUNTRY VILLAGE 1.2 SE, TX US","29.572784","-98.477463","275.2","2007-10-26",,,,"0.00",,,,
"US1TXBXR011","HILL COUNTRY VILLAGE 1.2 SE, TX US","29.572784","-98.477463","275.2","2007-10-27",,,,"0.00",,,,
"US1TXBXR011","HILL COUNTRY VILLAGE 1.2 SE, TX US","29.572784","-98.477463","275.2","2007-10-28",,,,"0.00",,,,
"US1TXBXR011","HILL COUNTRY VILLAGE 1.2 SE, TX US","29.572784","-98.477463","275.2","2007-10-29",,,,"0.00",,,,
"US1TXBXR011","HILL COUNTRY VILLAGE 1.2 SE, TX US","29.572784","-98.477463","275.2","2007-10-30",,,,"0.00",,,,
"US1TXBXR011","HILL COUNTRY VILLAGE 1.2 SE, TX US","29.572784","-98.477463","275.2","2007-10-31",,,,"0.00",,,,
"US1TXBXR011","HILL COUNTRY VILLAGE 1.2 SE, TX US","29.572784","-98.477463","275.2","2007-11-01",,,,"0.00",,,,
"US1TXBXR011","HILL COUNTRY VILLAGE 1.2 SE, TX US","29.572784","-98.477463","275.2","2007-11-02",,,,"0.00",,,,
"US1TXBXR011","HILL COUNTRY VILLAGE 1.2 SE, TX US","29.572784","-98.477463","275.2","2007-11-03",,,,"0.00",,,,
"US1TXBXR011","HILL COUNTRY VILLAGE 1.2 SE, TX US","29.572784","-98.477463","275.2","2007-11-04",,,,"0.00",,,,
"US1TXBXR011","HILL COUNTRY VILLAGE 1.2 SE, TX US","29.572784","-98.477463","275.2","2007-11-05",,,,"0.00",,,,
"US1TXBXR011","HILL COUNTRY VILLAGE 1.2 SE, TX US","29.572784","-98.477463","275.2","2007-11-06",,,,"0.00",,,,
"US1TXBXR011","HILL COUNTRY VILLAGE 1.2 SE, TX US","29.572784","-98.477463","275.2","2007-11-07",,,,"0.00",,,,
"US1TXBXR011","HILL COUNTRY VILLAGE 1.2 SE, TX US","29.572784","-98.477463","275.2","2007-11-08",,,,"0.00",,,,
"US1TXBXR011","HILL COUNTRY VILLAGE 1.2 SE, TX US","29.572784","-98.477463","275.2","2007-11-09",,,,"0.00",,,,
"US1TXBXR011","HILL COUNTRY VILLAGE 1.2 SE, TX US","29.572784","-98.477463","275.2","2007-11-10",,,,"0.00",,,,
"US1TXBXR011","HILL COUNTRY VILLAGE 1.2 SE, TX US","29.572784","-98.477463","275.2","2007-11-11",,,,"0.00",,,,
"US1TXBXR011","HILL COUNTRY VILLAGE 1.2 SE, TX US","29.572784","-98.477463","275.2","2007-11-12",,,,"0.00",,,,
"US1TXBXR011","HILL COUNTRY VILLAGE 1.2 SE, TX US","29.572784","-98.477463","275.2","2007-11-13",,,,"0.01",,,,
"US1TXBXR011","HILL COUNTRY VILLAGE 1.2 SE, TX US","29.572784","-98.477463","275.2","2007-11-14",,,,"0.00",,,,
"US1TXBXR011","HILL COUNTRY VILLAGE 1.2 SE, TX US","29.572784","-98.477463","275.2","2007-11-15",,,,"0.00",,,,
"US1TXBXR011","HILL COUNTRY VILLAGE 1.2 SE, TX US","29.572784","-98.477463","275.2","2007-11-16",,,,"0.00",,,,
"US1TXBXR011","HILL COUNTRY VILLAGE 1.2 SE, TX US","29.572784","-98.477463","275.2","2007-11-17",,,,"0.05",,,,
"US1TXBXR011","HILL COUNTRY VILLAGE 1.2 SE, TX US","29.572784","-98.477463","275.2","2007-11-18",,,,"0.03",,,,
"US1TXBXR011","HILL COUNTRY VILLAGE 1.2 SE, TX US","29.572784","-98.477463","275.2","2007-11-19",,,,"0.00",,,,
"US1TXBXR011","HILL COUNTRY VILLAGE 1.2 SE, TX US","29.572784","-98.477463","275.2","2007-11-20",,,,"0.00",,,,
"US1TXBXR011","HILL COUNTRY VILLAGE 1.2 SE, TX US","29.572784","-98.477463","275.2","2007-11-21",,,,"0.00",,,,
"US1TXBXR011","HILL COUNTRY VILLAGE 1.2 SE, TX US","29.572784","-98.477463","275.2","2007-11-22",,,,"0.00",,,,
"US1TXBXR011","HILL COUNTRY VILLAGE 1.2 SE, TX US","29.572784","-98.477463","275.2","2007-11-23",,,,"0.00",,,,
"US1TXBXR011","HILL COUNTRY VILLAGE 1.2 SE, TX US","29.572784","-98.477463","275.2","2007-11-24",,,,"0.16",,,,
"US1TXBXR011","HILL COUNTRY VILLAGE 1.2 SE, TX US","29.572784","-98.477463","275.2","2007-11-25",,,,"0.25",,,,
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-08-15",,,,"0.00",,"93","73","93"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-08-16",,,,"0.00",,"94","72","94"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-08-17",,,,"0.00",,"93","79","92"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-08-18",,,,"0.00",,"98","74","96"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-08-19",,,,"0.00",,"99","76","96"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-08-20",,,,"0.00",,"99","79","99"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-08-21",,,,"0.00",,"101","76","99"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-08-22",,,,"0.00",,"96","72","95"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-08-23",,,,"0.00",,"93","70","92"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-08-24",,,,"0.00",,"92","74","88"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-08-25",,,,"0.03",,"90","72","84"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-08-26",,,,"0.00",,"94","72","91"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-08-27",,,,"0.00",,"90","71","87"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-08-28",,,,"0.00",,"93","68","92"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-08-29",,,,"0.00",,"92","73","91"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-08-30",,,,"0.00",,"90","72","90"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-08-31",,,,"0.00",,"91","74","91"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-09-01",,,,"0.00",,"88","72","86"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-09-02",,,,"0.00",,"90","69","88"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-09-03",,,,"0.00",,"89","73","87"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-09-04",,,,"0.00",,"89","66","89"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-09-05",,,,"0.00",,"89","65","89"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-09-06",,,,"0.00",,"77","69","77"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-09-07",,,,"0.00",,"87","66","87"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-09-08",,,,"0.00",,"94","74","92"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-09-09",,,,"0.00",,"87","76","86"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-09-10",,,,"0.00",,"86","65","86"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-09-11",,,,"0.00",,"79","64","76"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-09-12",,,,"0.00",,"85","65","85"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-09-13",,,,"0.00",,"91","68","91"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-09-14",,,,"0.00",,"95","65","93"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-09-15",,,,"0.00",,"89","74","89"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-09-16",,,,"0.00",,"89","67","89"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-09-17",,,,"0.00",,"86","69","85"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-09-18",,,,"0.00",,"85","65","85"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-09-19",,,,"0.00",,"89","65","86"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-09-20",,,,"0.00",,"81","70","76"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-09-21",,,,"0.00",,"85","60","85"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-09-22",,,,"0.00",,"90","60","88"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-09-23",,,,"0.35",,"85","68","84"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-09-24",,,,"0.00",,"82","66","82"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-09-25",,,,"0.00",,"86","62","85"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-09-26",,,,"0.00",,"86","66","85"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-09-27",,,,"0.00",,"89","61","85"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-09-28",,,,"0.00",,"92","68","91"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-09-29",,,,"0.00",,"88","66","86"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-09-30",,,,"0.15",,"89","64","87"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-10-01",,,,"0.00",,"85","68","85"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-10-02",,,,"0.00",,"85","66","85"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-10-03",,,,"0.00",,"88","64","87"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-10-04",,,,"0.00",,"88","67","87"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-10-05",,,,"0.00",,"89","66","88"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-10-06",,,,"0.00",,"86","68","85"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-10-07",,,,"0.00",,"78","58","78"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-10-08",,,,"0.00",,"84","50","83"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-10-09",,,,"0.00",,"84","64","84"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-10-10",,,,"0.00",,"87","66","85"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-10-11",,,,"0.00",,"90","63","88"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-10-12",,,,"0.00",,"89","61","85"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-10-13",,,,"0.00",,"85","58","82"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-10-14",,,,"0.00",,"73","52","73"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-10-15",,,,"0.00",,"75","46","75"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-10-16",,,,"0.00",,"79","49","78"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-10-17",,,,"0.00",,"75","50","74"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-10-18",,,,"0.00",,"74","57","74"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-10-19",,,,"0.00",,"79","47","79"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-10-20",,,,"0.00",,"86","49","84"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-10-21",,,,"0.00",,"77","57","67"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-10-22",,,,"0.00",,"62","44","59"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-10-23",,,,"0.00",,"69","36","69"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-10-24",,,,"0.00",,"76","45","75"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-10-25",,,,"0.00",,"78","44","75"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-10-26",,,,"0.00",,"81","47","81"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-10-27",,,,"0.00",,"82","51","79"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-10-28",,,,"0.00",,"77","56","75"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-10-29",,,,"0.00",,"77","45","76"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-10-30",,,,"0.00",,"78","49","78"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-10-31",,,,"0.00",,"78","50","78"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-11-01",,,,"0.00",,"72","48","69"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-11-02",,,,"0.00",,"77","43","74"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-11-03",,,,"0.00",,"73","60","73"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-11-04",,,,"0.00",,"77","47","77"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-11-05",,,,"0.00",,"81","50","72"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-11-06",,,,"0.00",,"68","54","66"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-11-07",,,,"0.00",,"74","42","71"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-11-08",,,,"0.00",,"78","46","76"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-11-09",,,,"0.00",,"78","48","76"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-11-10",,,,"0.00",,"75","48","72"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-11-11",,,,"0.00",,"75","45","71"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-11-12",,,,"0.00",,"71","49","69"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-11-13",,,,"0.00",,"76","52","74"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-11-14",,,,"0.00",,"79","46","72"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-11-15",,,,"0.00",,"63","47","59"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-11-16",,,,"0.10",,"56","40","51"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-11-17",,,,"0.00",,"71","38","71"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-11-18",,,,"0.00",,"74","43","71"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-11-19",,,,"0.00",,"76","40","75"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-11-20",,,,"0.00",,"78","45","74"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-11-21",,,,"0.00",,"73","50","70"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-11-22",,,,"0.00",,"52","40","45"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-11-23",,,,"0.00",,"54","32","54"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-11-24",,,,"0.00",,"42","33","34"
"USC00414931","LA TUNA 1 S, TX US","31.9835","-106.5915","1179.6","2007-11-25",,,,"0.00",,"47","31","44"
"US1TXBXR010","CASTLE HILLS 1.2 SSE, TX US","29.508333","-98.509972","246.3","2007-08-17",,,,"6.68",,,,
"US1TXBXR010","CASTLE HILLS 1.2 SSE, TX US","29.508333","-98.509972","246.3","2007-08-18",,,,"0.10",,,,
"US1TXBXR010","CASTLE HILLS 1.2 SSE, TX US","29.508333","-98.509972","246.3","2007-08-22",,,,"0.16",,,,
"US1TXBXR010","CASTLE HILLS 1.2 SSE, TX US","29.508333","-98.509972","246.3","2007-08-23",,,,"0.03",,,,
"US1TXBXR010","CASTLE HILLS 1.2 SSE, TX US","29.508333","-98.509972","246.3","2007-08-24",,,,"0.12",,,,
"US1TXBXR010","CASTLE HILLS 1.2 SSE, TX US","29.508333","-98.509972","246.3","2007-09-01",,,,"0.71",,,,
"US1TXBXR010","CASTLE HILLS 1.2 SSE, TX US","29.508333","-98.509972","246.3","2007-09-03",,,,"0.10",,,,
"US1TXBXR010","CASTLE HILLS 1.2 SSE, TX US","29.508333","-98.509972","246.3","2007-09-05",,,,"0.77",,,,
"US1TXBXR010","CASTLE HILLS 1.2 SSE, TX US","29.508333","-98.509972","246.3","2007-09-11",,,,"0.01",,,,
"US1TXBXR010","CASTLE HILLS 1.2 SSE, TX US","29.508333","-98.509972","246.3","2007-09-12",,,,"0.38",,,,
"US1TXBXR010","CASTLE HILLS 1.2 SSE, TX US","29.508333","-98.509972","246.3","2007-09-18",,,,"0.18",,,,
"US1TXBXR010","CASTLE HILLS 1.2 SSE, TX US","29.508333","-98.509972","246.3","2007-10-09",,,,"0.23",,,,
"US1TXBXR010","CASTLE HILLS 1.2 SSE, TX US","29.508333","-98.509972","246.3","2007-10-17",,,,"0.00",,,,
"US1TXBXR010","CASTLE HILLS 1.2 SSE, TX US","29.508333","-98.509972","246.3","2007-10-18",,,,"0.00",,,,
"US1TXBXR010","CASTLE HILLS 1.2 SSE, TX US","29.508333","-98.509972","246.3","2007-10-22",,,,"0.49",,,,
"US1TXBXR010","CASTLE HILLS 1.2 SSE, TX US","29.508333","-98.509972","246.3","2007-10-23",,,,"0.18",,,,
"US1TXBXR010","CASTLE HILLS 1.2 SSE, TX US","29.508333","-98.509972","246.3","2007-11-24",,,,"0.14",,,,
"US1TXBXR010","CASTLE HILLS 1.2 SSE, TX US","29.508333","-98.509972","246.3","2007-11-25",,,,"0.21",,,,
"USR0000TGRE","GREENVILLE TEXAS, TX US","33.0353","-96.1639","136.2","2007-08-15",,,,,"87","100","74",
"USR0000TGRE","GREENVILLE TEXAS, TX US","33.0353","-96.1639","136.2","2007-08-16",,,,,"84","94","73",
"USR0000TGRE","GREENVILLE TEXAS, TX US","33.0353","-96.1639","136.2","2007-08-17",,,,,"80","91","74",
"USR0000TGRE","GREENVILLE TEXAS, TX US","33.0353","-96.1639","136.2","2007-08-18",,,,,"82","90","74",
"USR0000TGRE","GREENVILLE TEXAS, TX US","33.0353","-96.1639","136.2","2007-08-19",,,,,"83","91","77",
"USR0000TGRE","GREENVILLE TEXAS, TX US","33.0353","-96.1639","136.2","2007-08-20",,,,,"83","92","76",
"USR0000TGRE","GREENVILLE TEXAS, TX US","33.0353","-96.1639","136.2","2007-08-21",,,,,"82","93","72",
"USR0000TGRE","GREENVILLE TEXAS, TX US","33.0353","-96.1639","136.2","2007-08-22",,,,,"83","92","75",
"USR0000TGRE","GREENVILLE TEXAS, TX US","33.0353","-96.1639","136.2","2007-08-23",,,,,"84","94","76",
"USR0000TGRE","GREENVILLE TEXAS, TX US","33.0353","-96.1639","136.2","2007-08-24",,,,,"84","94","75",
"USR0000TGRE","GREENVILLE TEXAS, TX US","33.0353","-96.1639","136.2","2007-08-25",,,,,"82","94","74",
"USR0000TGRE","GREENVILLE TEXAS, TX US","33.0353","-96.1639","136.2","2007-08-26",,,,,"83","96","70",
"USR0000TGRE","GREENVILLE TEXAS, TX US","33.0353","-96.1639","136.2","2007-08-27",,,,,"83","97","70",
"USR0000TGRE","GREENVILLE TEXAS, TX US","33.0353","-96.1639","136.2","2007-08-28",,,,,"82","95","70",
"USR0000TGRE","GREENVILLE TEXAS, TX US","33.0353","-96.1639","136.2","2007-08-29",,,,,"79","95","73",
"USR0000TGRE","GREENVILLE TEXAS, TX US","33.0353","-96.1639","136.2","2007-08-30",,,,,"77","92","72",
"USR0000TGRE","GREENVILLE TEXAS, TX US","33.0353","-96.1639","136.2","2007-08-31",,,,,"79","90","70",
"USR0000TGRE","GREENVILLE TEXAS, TX US","33.0353","-96.1639","136.2","2007-09-01",,,,,"79","91","67",
"USR0000TGRE","GREENVILLE TEXAS, TX US","33.0353","-96.1639","136.2","2007-09-02",,,,,"78","92","66",
"USR0000TGRE","GREENVILLE TEXAS, TX US","33.0353","-96.1639","136.2","2007-09-03",,,,,"78","88","72",
"USR0000TGRE","GREENVILLE TEXAS, TX US","33.0353","-96.1639","136.2","2007-09-04",,,,,"78","88","71",
"USR0000TGRE","GREENVILLE TEXAS, TX US","33.0353","-96.1639","136.2","2007-09-05",,,,,"77","85","71",
"USR0000TGRE","GREENVILLE TEXAS, TX US","33.0353","-96.1639","136.2","2007-09-06",,,,,"82","90","76",
"USR0000TGRE","GREENVILLE TEXAS, TX US","33.0353","-96.1639","136.2","2007-09-07",,,,,"82","91","76",
"USR0000TGRE","GREENVILLE TEXAS, TX US","33.0353","-96.1639","136.2","2007-09-08",,,,,"82","92","74",
"USR0000TGRE","GREENVILLE TEXAS, TX US","33.0353","-96.1639","136.2","2007-09-09",,,,,"76","88","71",
"USR0000TGRE","GREENVILLE TEXAS, TX US","33.0353","-96.1639","136.2","2007-09-10",,,,,"75","80","71",
"USR0000TGRE","GREENVILLE TEXAS, TX US","33.0353","-96.1639","136.2","2007-09-11",,,,,"70","76","62",
"USR0000TGRE","GREENVILLE TEXAS, TX US","33.0353","-96.1639","136.2","2007-09-12",,,,,"71","81","61",
"USR0000TGRE","GREENVILLE TEXAS, TX US","33.0353","-96.1639","136.2","2007-09-13",,,,,"76","86","69",
"USR0000TGRE","GREENVILLE TEXAS, TX US","33.0353","-96.1639","136.2","2007-09-14",,,,,"76","86","69",
"USR0000TGRE","GREENVILLE TEXAS, TX US","33.0353","-96.1639","136.2","2007-09-15",,,,,"74","85","63",
"USR0000TGRE","GREENVILLE TEXAS, TX US","33.0353","-96.1639","136.2","2007-09-16",,,,,"75","87","64",
"USR0000TGRE","GREENVILLE TEXAS, TX US","33.0353","-96.1639","136.2","2007-09-17",,,,,"76","88","65",
"USR0000TGRE","GREENVILLE TEXAS, TX US","33.0353","-96.1639","136.2","2007-09-18",,,,,"76","88","64",
"USR0000TGRE","GREENVILLE TEXAS, TX US","33.0353","-96.1639","136.2","2007-09-19",,,,,"79","89","71",
"USR0000TGRE","GREENVILLE TEXAS, TX US","33.0353","-96.1639","136.2","2007-09-20",,,,,"76","89","64",
"USR0000TGRE","GREENVILLE TEXAS, TX US","33.0353","-96.1639","136.2","2007-09-21",,,,,"74","89","61",
"USR0000TGRE","GREENVILLE TEXAS, TX US","33.0353","-96.1639","136.2","2007-09-22",,,,,"74","88","61",
"USR0000TGRE","GREENVILLE TEXAS, TX US","33.0353","-96.1639","136.2","2007-09-23",,,,,"74","84","65",
"USR0000TGRE","GREENVILLE TEXAS, TX US","33.0353","-96.1639","136.2","2007-09-24",,,,,"76","87","67",
"USR0000TGRE","GREENVILLE TEXAS, TX US","33.0353","-96.1639","136.2","2007-09-25",,,,,"78","88","72",
"USR0000TGRE","GREENVILLE TEXAS, TX US","33.0353","-96.1639","136.2","2007-09-26",,,,,"77","91","69",
"USR0000TGRE","GREENVILLE TEXAS, TX US","33.0353","-96.1639","136.2","2007-09-27",,,,,"77","90","67",
"USR0000TGRE","GREENVILLE TEXAS, TX US","33.0353","-96.1639","136.2","2007-09-28",,,,,"74","88","65",
"USR0000TGRE","GREENVILLE TEXAS, TX US","33.0353","-96.1639","136.2","2007-09-29",,,,,"73","87","56",
"USR0000TGRE","GREENVILLE TEXAS, TX US","33.0353","-96.1639","136.2","2007-09-30",,,,,"79","89","69",
"USR0000TGRE","GREENVILLE TEXAS, TX US","33.0353","-96.1639","136.2","2007-10-01",,,,,"79","91","71",
"USR0000TGRE","GREENVILLE TEXAS, TX US","33.0353","-96.1639","136.2","2007-10-02",,,,,"79","89","71",
"USR0000TGRE","GREENVILLE TEXAS, TX US","33.0353","-96.1639","136.2","2007-10-03",,,,,"76","86","70",
"USR0000TGRE","GREENVILLE TEXAS, TX US","33.0353","-96.1639","136.2","2007-10-04",,,,,"78","89","68",
"USR0000TGRE","GREENVILLE TEXAS, TX US","33.0353","-96.1639","136.2","2007-10-05",,,,,"79","89","70",
"USR0000TGRE","GREENVILLE TEXAS, TX US","33.0353","-96.1639","136.2","2007-10-06",,,,,"77","81","74",
"USR0000TGRE","GREENVILLE TEXAS, TX US","33.0353","-96.1639","136.2","2007-10-07",,,,,"80","88","74",
"USR0000TGRE","GREENVILLE TEXAS, TX US","33.0353","-96.1639","136.2","2007-10-08",,,,,"77","87","71",
