"STATION","NAME","DATE","DAEV","DAPR","EVAP","MDEV","MDPR","MNPN","MXPN","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS"
"USC00083163","FORT LAUDERDALE, FL US","2007-09-05",,,,,,,,"0.25","0.0","0.0",,"93","76","77"
"USC00083163","FORT LAUDERDALE, FL US","2007-09-06",,,,,,,,"0.00","0.0","0.0",,"90","77","77"
"USC00083163","FORT LAUDERDALE, FL US","2007-09-07",,,,,,,,"0.00","0.0","0.0",,"90","76","81"
"USC00083163","FORT LAUDERDALE, FL US","2007-09-08",,,,,,,,"0.00","0.0","0.0",,"91","80","80"
"USC00083163","FORT LAUDERDALE, FL US","2007-09-09",,,,,,,,"0.49","0.0","0.0",,"89","73","75"
"USC00083163","FORT LAUDERDALE, FL US","2007-09-10",,,,,,,,"0.02","0.0","0.0",,"88","75","78"
"USC00083163","FORT LAUDERDALE, FL US","2007-09-11",,,,,,,,"0.02","0.0","0.0",,"88","78","80"
"USC00083163","FORT LAUDERDALE, FL US","2007-09-12",,,,,,,,"0.04","0.0","0.0",,"90","77","77"
"USC00083163","FORT LAUDERDALE, FL US","2007-09-13",,,,,,,,"0.13","0.0","0.0",,"90","76","77"
"USC00083163","FORT LAUDERDALE, FL US","2007-09-14",,,,,,,,"0.08","0.0","0.0",,"90","76","77"
"USC00083163","FORT LAUDERDALE, FL US","2007-09-15",,,,,,,,"0.00","0.0","0.0",,"89","77","77"
"USC00083163","FORT LAUDERDALE, FL US","2007-09-16",,,,,,,,"0.00","0.0","0.0",,"91","77","80"
"USC00083163","FORT LAUDERDALE, FL US","2007-09-17",,,,,,,,"0.02","0.0","0.0",,"90","78","78"
"USC00083163","FORT LAUDERDALE, FL US","2007-09-18",,,,,,,,"0.40","0.0","0.0",,"89","73","74"
"USC00083163","FORT LAUDERDALE, FL US","2007-09-19",,,,,,,,"1.17","0.0","0.0",,"88","73","74"
"USC00083163","FORT LAUDERDALE, FL US","2007-09-20",,,,,,,,"0.02","0.0","0.0",,"91","74","78"
"USC00083163","FORT LAUDERDALE, FL US","2007-09-21",,,,,,,,"0.01","0.0","0.0",,"91","77","79"
"USC00083163","FORT LAUDERDALE, FL US","2007-09-22",,,,,,,,"0.58","0.0","0.0",,"89","73","74"
"USC00083163","FORT LAUDERDALE, FL US","2007-09-23",,,,,,,,"0.01","0.0","0.0",,"89","74","80"
"USC00083163","FORT LAUDERDALE, FL US","2007-09-24",,,,,,,,"1.57","0.0","0.0",,"88","77","77"
"USC00083163","FORT LAUDERDALE, FL US","2007-09-25",,,,,,,,"2.42","0.0","0.0",,"84","73","73"
"USC00083163","FORT LAUDERDALE, FL US","2007-09-26",,,,,,,,"0.34","0.0","0.0",,"86","73","78"
"USC00083163","FORT LAUDERDALE, FL US","2007-09-27",,,,,,,,"1.16","0.0","0.0",,"78","72","73"
"USC00083163","FORT LAUDERDALE, FL US","2007-09-28",,,,,,,,"0.01","0.0","0.0",,"90","73","76"
"USC00083163","FORT LAUDERDALE, FL US","2007-09-29",,,,,,,,"0.03","0.0","0.0",,"91","75","76"
"USC00083163","FORT LAUDERDALE, FL US","2007-09-30",,,,,,,,"0.22","0.0","0.0",,"90","76","77"
"USC00083163","FORT LAUDERDALE, FL US","2007-10-01",,,,,,,,"0.69","0.0","0.0",,"85","76","79"
"USC00083163","FORT LAUDERDALE, FL US","2007-10-02",,,,,,,,"1.01","0.0","0.0",,"84","76","76"
"USC00083163","FORT LAUDERDALE, FL US","2007-10-03",,,,,,,,"0.03","0.0","0.0",,"89","75","79"
"USC00083163","FORT LAUDERDALE, FL US","2007-10-04",,,,,,,,"0.61","0.0","0.0",,"91","77","78"
"USC00083163","FORT LAUDERDALE, FL US","2007-10-05",,,,,,,,"0.13","0.0","0.0",,"91","78","80"
"USC00083163","FORT LAUDERDALE, FL US","2007-10-06",,,,,,,,"0.21","0.0","0.0",,"90","80","83"
"USC00083163","FORT LAUDERDALE, FL US","2007-10-07",,,,,,,,"0.17","0.0","0.0",,"90","80","82"
"USC00083163","FORT LAUDERDALE, FL US","2007-10-08",,,,,,,,"0.06","0.0","0.0",,"89","82","82"
"USC00083163","FORT LAUDERDALE, FL US","2007-10-09",,,,,,,,"0.24","0.0","0.0",,"89","75","76"
"USC00083163","FORT LAUDERDALE, FL US","2007-10-10",,,,,,,,"0.30","0.0","0.0",,"88","76","79"
"USC00083163","FORT LAUDERDALE, FL US","2007-10-11",,,,,,,,"0.01","0.0","0.0",,"88","77","77"
"USC00083163","FORT LAUDERDALE, FL US","2007-10-12",,,,,,,,"0.00","0.0","0.0",,"88","74","74"
"USC00083163","FORT LAUDERDALE, FL US","2007-10-13",,,,,,,,"0.00","0.0","0.0",,"86","74","79"
"USC00083163","FORT LAUDERDALE, FL US","2007-10-14",,,,,,,,"0.00","0.0","0.0",,"85","77","79"
"USC00083163","FORT LAUDERDALE, FL US","2007-10-15",,,,,,,,"0.00","0.0","0.0",,"84","77","78"
"USC00083163","FORT LAUDERDALE, FL US","2007-10-16",,,,,,,,"0.02","0.0","0.0",,"84","78","79"
"USC00083163","FORT LAUDERDALE, FL US","2007-10-17",,,,,,,,"0.02","0.0","0.0",,"85","74","75"
"USC00083163","FORT LAUDERDALE, FL US","2007-10-18",,,,,,,,"0.01","0.0","0.0",,"91","75","77"
"USC00083163","FORT LAUDERDALE, FL US","2007-10-19",,,,,,,,"0.10","0.0","0.0",,"88","77","80"
"USC00083163","FORT LAUDERDALE, FL US","2007-10-20",,,,,,,,"0.31","0.0","0.0",,"87","76","77"
"USC00083163","FORT LAUDERDALE, FL US","2007-10-21",,,,,,,,"1.34","0.0","0.0",,"88","75","77"
"USC00083163","FORT LAUDERDALE, FL US","2007-10-22",,,,,,,,"0.01","0.0","0.0",,"88","77","82"
"USC00083163","FORT LAUDERDALE, FL US","2007-10-23",,,,,,,,"0.00","0.0","0.0",,"87","80","80"
"USC00083163","FORT LAUDERDALE, FL US","2007-10-24",,,,,,,,"0.02","0.0","0.0",,"88","76","76"
"USC00083163","FORT LAUDERDALE, FL US","2007-10-25",,,,,,,,"0.01","0.0","0.0",,"89","73","74"
"USC00083163","FORT LAUDERDALE, FL US","2007-10-26",,,,,,,,"1.38","0.0","0.0",,"85","72","74"
"USC00083163","FORT LAUDERDALE, FL US","2007-10-27",,,,,,,,"1.14","0.0","0.0",,"81","74","80"
"USC00083163","FORT LAUDERDALE, FL US","2007-10-28",,,,,,,,"0.12","0.0","0.0",,"88","78","79"
"USC00083163","FORT LAUDERDALE, FL US","2007-10-29",,,,,,,,"0.18","0.0","0.0",,"87","76","80"
"USC00083163","FORT LAUDERDALE, FL US","2007-10-30",,,,,,,,"0.01","0.0","0.0",,"86","80","80"
"USC00083163","FORT LAUDERDALE, FL US","2007-10-31",,,,,,,,"0.01","0.0","0.0",,"86","79","81"
"USC00083163","FORT LAUDERDALE, FL US","2007-11-01",,,,,,,,"0.22","0.0","0.0",,"84","78","80"
"USC00083163","FORT LAUDERDALE, FL US","2007-11-02",,,,,,,,"0.11","0.0","0.0",,"85","75","75"
"USC00083163","FORT LAUDERDALE, FL US","2007-11-03",,,,,,,,"0.00","0.0","0.0",,"87","66","66"
"USC00083163","FORT LAUDERDALE, FL US","2007-11-04",,,,,,,,"0.00","0.0","0.0",,"83","63","63"
"USC00083163","FORT LAUDERDALE, FL US","2007-11-05",,,,,,,,"0.00","0.0","0.0",,"80","62","63"
"USC00083163","FORT LAUDERDALE, FL US","2007-11-06",,,,,,,,"0.00","0.0","0.0",,"81","63","65"
"USC00083163","FORT LAUDERDALE, FL US","2007-11-07",,,,,,,,"0.00","0.0","0.0",,"81","61","61"
"USC00083163","FORT LAUDERDALE, FL US","2007-11-08",,,,,,,,"0.00","0.0","0.0",,"81","57","57"
"USC00083163","FORT LAUDERDALE, FL US","2007-11-09",,,,,,,,"0.00","0.0","0.0",,"76","57","62"
"USC00083163","FORT LAUDERDALE, FL US","2007-11-10",,,,,,,,"0.00","0.0","0.0",,"79","61","62"
"USC00083163","FORT LAUDERDALE, FL US","2007-11-11",,,,,,,,"0.00","0.0","0.0",,"79","62","62"
"USC00083163","FORT LAUDERDALE, FL US","2007-11-12",,,,,,,,"0.02","0.0","0.0",,"80","62","70"
"USC00083163","FORT LAUDERDALE, FL US","2007-11-13",,,,,,,,"0.00","0.0","0.0",,"80","69","69"
"USC00083163","FORT LAUDERDALE, FL US","2007-11-14",,,,,,,,"0.71","0.0","0.0",,"82","66","68"
"USC00083163","FORT LAUDERDALE, FL US","2007-11-15",,,,,,,,"0.83","0.0","0.0",,"82","67","67"
"USC00083163","FORT LAUDERDALE, FL US","2007-11-16",,,,,,,,"0.01","0.0","0.0",,"83","54","54"
"USC00083163","FORT LAUDERDALE, FL US","2007-11-17",,,,,,,,"0.00","0.0","0.0",,"73","54","55"
"USC00083163","FORT LAUDERDALE, FL US","2007-11-18",,,,,,,,"0.02","0.0","0.0",,"75","55","70"
"USC00083163","FORT LAUDERDALE, FL US","2007-11-19",,,,,,,,"0.11","0.0","0.0",,"79","67","67"
"USC00083163","FORT LAUDERDALE, FL US","2007-11-20",,,,,,,,"0.01","0.0","0.0",,"78","67","71"
"USC00083163","FORT LAUDERDALE, FL US","2007-11-21",,,,,,,,"0.00","0.0","0.0",,"80","71","73"
"USC00083163","FORT LAUDERDALE, FL US","2007-11-22",,,,,,,,"0.00","0.0","0.0",,"75","65","67"
"USC00083163","FORT LAUDERDALE, FL US","2007-11-23",,,,,,,,"0.00","0.0","0.0",,"80","64","65"
"USC00083163","FORT LAUDERDALE, FL US","2007-11-24",,,,,,,,"0.59","0.0","0.0",,"83","65","68"
"USC00083163","FORT LAUDERDALE, FL US","2007-11-25",,,,,,,,"0.16","0.0","0.0",,"79","68","75"
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-08-15",,,,,,,,"0.00",,,,"90","70",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-08-16",,,,,,,,"0.04",,,,"91","74",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-08-17",,,,,,,,"0.00",,,,"90","69",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-08-18",,,,,,,,"0.13",,,,"90","71",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-08-19",,,,,,,,"0.02",,,,"91","76",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-08-20",,,,,,,,"0.00",,,,"92","80",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-08-21",,,,,,,,"0.00",,,,"91","81",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-08-22",,,,,,,,"0.00",,,,"91","77",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-08-23",,,,,,,,"0.02",,,,"92","75",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-08-24",,,,,,,,"0.64",,,,"92","77",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-08-25",,,,,,,,"0.00",,,,"91","74",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-08-26",,,,,,,,"0.00",,,,"90","72",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-08-27",,,,,,,,"0.00",,,,"91","76",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-08-28",,,,,,,,"0.13",,,,"90","75",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-08-29",,,,,,,,"0.00",,,,"92","76",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-08-30",,,,,,,,"0.00",,,,"91","72",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-08-31",,,,,,,,"0.11",,,,"95","75",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-09-01",,,,,,,,"0.07",,,,"93","73",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-09-02",,,,,,,,"0.00",,,,"92","72",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-09-03",,,,,,,,"0.05",,,,"92","74",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-09-04",,,,,,,,"0.00",,,,"91","75",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-09-05",,,,,,,,"1.48",,,,"90","73",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-09-06",,,,,,,,"0.00",,,,"91","75",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-09-07",,,,,,,,"0.22",,,,"90","75",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-09-08",,,,,,,,"0.00",,,,"90","77",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-09-09",,,,,,,,"0.00",,,,"89","74",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-09-10",,,,,,,,"0.02",,,,"90","73",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-09-11",,,,,,,,"0.01",,,,"91","75",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-09-12",,,,,,,,"0.11",,,,"90","74",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-09-13",,,,,,,,"0.00",,,,"90","73",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-09-14",,,,,,,,"0.00",,,,"91","73",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-09-15",,,,,,,,"0.00",,,,"91","74",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-09-16",,,,,,,,"0.00",,,,"91","74",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-09-17",,,,,,,,"0.05",,,,"89","75",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-09-18",,,,,,,,"0.37",,,,"87","73",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-09-19",,,,,,,,"0.43",,,,"86","73",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-09-20",,,,,,,,"0.00",,,,"93","74",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-09-21",,,,,,,,"0.15",,,,"90","75",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-09-22",,,,,,,,"0.07",,,,"89","74",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-09-23",,,,,,,,"0.78",,,,"88","74",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-09-24",,,,,,,,"0.10",,,,"89","76",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-09-25",,,,,,,,"0.32",,,,"89","73",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-09-26",,,,,,,,"1.33",,,,"82","71",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-09-27",,,,,,,,"0.08",,,,"86","71",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-09-28",,,,,,,,"0.00",,,,"89","72",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-09-29",,,,,,,,"0.33",,,,"89","73",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-09-30",,,,,,,,"0.04",,,,"86","76",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-10-01",,,,,,,,"1.58",,,,"87","74",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-10-02",,,,,,,,"2.21",,,,"88","74",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-10-03",,,,,,,,"0.08",,,,"89","76",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-10-04",,,,,,,,"0.01",,,,"88","75",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-10-05",,,,,,,,"0.14",,,,"88","79",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-10-06",,,,,,,,"0.13",,,,"88","79",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-10-07",,,,,,,,"0.98",,,,"87","75",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-10-08",,,,,,,,"0.42",,,,"86","75",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-10-09",,,,,,,,"0.00",,,,"86","76",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-10-10",,,,,,,,"0.00",,,,"86","71",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-10-11",,,,,,,,"0.00",,,,"88","70",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-10-12",,,,,,,,"0.34",,,,"85","74",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-10-13",,,,,,,,"0.00",,,,"85","75",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-10-14",,,,,,,,"0.00",,,,"83","76",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-10-15",,,,,,,,"0.00",,,,"85","77",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-10-16",,,,,,,,"0.00",,,,"86","78",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-10-17",,,,,,,,"0.06",,,,"87","75",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-10-18",,,,,,,,"0.00",,,,"92","73",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-10-19",,,,,,,,"0.11",,,,"90","71",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-10-20",,,,,,,,"0.43",,,,"82","74",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-10-21",,,,,,,,"0.01",,,,"87","76",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-10-22",,,,,,,,"0.00",,,,"86","77",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-10-23",,,,,,,,"0.16",,,,"87","73",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-10-24",,,,,,,,"0.66",,,,"88","72",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-10-25",,,,,,,,"0.00",,,,"77","68",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-10-26",,,,,,,,"0.19",,,,"82","69",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-10-27",,,,,,,,"0.00",,,,"85","76",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-10-28",,,,,,,,"0.01",,,,"86","77",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-10-29",,,,,,,,"0.03",,,,"85","74",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-10-30",,,,,,,,"0.16",,,,"82","74",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-10-31",,,,,,,,"0.21",,,,"83","75",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-11-01",,,,,,,,"0.19",,,,"85","75",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-11-02",,,,,,,,"0.13",,,,"82","66",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-11-03",,,,,,,,"0.00",,,,"77","54",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-11-04",,,,,,,,"0.00",,,,"77","51",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-11-05",,,,,,,,"0.00",,,,"79","55",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-11-06",,,,,,,,"0.00",,,,"80","54",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-11-07",,,,,,,,"0.00",,,,"75","51",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-11-08",,,,,,,,"0.00",,,,"76","54",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-11-09",,,,,,,,"0.00",,,,"76","56",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-11-10",,,,,,,,"0.00",,,,"75","53",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-11-11",,,,,,,,"0.00",,,,"78","52",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-11-12",,,,,,,,"0.00",,,,"80","69",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-11-13",,,,,,,,"0.08",,,,"80","62",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-11-14",,,,,,,,"0.42",,,,"80","63",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-11-15",,,,,,,,"0.00",,,,"82","59",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-11-16",,,,,,,,"0.00",,,,"66","48",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-11-17",,,,,,,,"0.00",,,,"75","50",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-11-18",,,,,,,,"0.00",,,,"78","57",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-11-19",,,,,,,,"0.03",,,,"77","67",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-11-20",,,,,,,,"0.00",,,,"80","69",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-11-21",,,,,,,,"0.00",,,,"79","64",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-11-22",,,,,,,,"0.00",,,,"83","61",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-11-23",,,,,,,,"0.00",,,,"77","62",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-11-24",,,,,,,,"0.00",,,,"80","56",
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2007-11-25",,,,,,,,"0.91",,,,"80","64",
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","2007-08-15",,,,,,,,"0.00",,,,"94","75",
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","2007-08-16",,,,,,,,"0.00",,,,"94","76",
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","2007-08-17",,,,,,,,"0.00",,,,"94","74",
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","2007-08-18",,,,,,,,"0.00",,,,"93","73",
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","2007-08-19",,,,,,,,"0.00",,,,"94","78",
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","2007-08-20",,,,,,,,"0.00",,,,"95","78",
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","2007-08-21",,,,,,,,"0.03",,,,"95","78",
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","2007-08-22",,,,,,,,"0.00",,,,"94","76",
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","2007-08-23",,,,,,,,"0.00",,,,"92","76",
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","2007-08-24",,,,,,,,"0.68",,,,"94","74",
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","2007-08-25",,,,,,,,"0.01",,,,"94","75",
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","2007-08-26",,,,,,,,"0.06",,,,"94","75",
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","2007-08-27",,,,,,,,"0.00",,,,"95","76",
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","2007-08-28",,,,,,,,"0.00",,,,"95","77",
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","2007-08-29",,,,,,,,"0.22",,,,"95","78",
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","2007-08-30",,,,,,,,"0.00",,,,"95","76",
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","2007-08-31",,,,,,,,"2.22",,,,"93","75",
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","2007-09-01",,,,,,,,"0.07",,,,"90","76",
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","2007-09-02",,,,,,,,"0.00",,,,"93","75",
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","2007-09-03",,,,,,,,"0.00",,,,"93","76",
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","2007-09-04",,,,,,,,"0.00",,,,"93","77",
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","2007-09-05",,,,,,,,"0.01",,,,"91","76",
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","2007-09-06",,,,,,,,"0.00",,,,"91","76",
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","2007-09-07",,,,,,,,"0.00",,,,"89","76",
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","2007-09-08",,,,,,,,"0.00",,,,"90","74",
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","2007-09-09",,,,,,,,"0.01",,,,"91","74",
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","2007-09-10",,,,,,,,"0.03",,,,"91","73",
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","2007-09-11",,,,,,,,"0.00",,,,"93","75",
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","2007-09-12",,,,,,,,"1.98",,,,"95","73",
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","2007-09-13",,,,,,,,"0.73",,,,"93","74",
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","2007-09-14",,,,,,,,"1.19",,,,"93","75",
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","2007-09-15",,,,,,,,"0.00",,,,"92","76",
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","2007-09-16",,,,,,,,"0.38",,,,"95","77",
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","2007-09-17",,,,,,,,"0.00",,,,"89","74",
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","2007-09-18",,,,,,,,"0.09",,,,"86","74",
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","2007-09-19",,,,,,,,"0.69",,,,"81","71",
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","2007-09-20",,,,,,,,"0.40",,,,"90","72",
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","2007-09-21",,,,,,,,"0.00",,,,"91","74",
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","2007-09-22",,,,,,,,"0.01",,,,"86","74",
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","2007-09-23",,,,,,,,"0.94",,,,"88","75",
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","2007-09-24",,,,,,,,"0.01",,,,"89","75",
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","2007-09-25",,,,,,,,"0.02",,,,"89","74",
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","2007-09-26",,,,,,,,"0.64",,,,"87","73",
"USW00012841","ORLANDO EXECUTIVE AIRPORT, FL US","2007-09-27",,,,,,,,"0.00",,,,"91","73",
